,Artist,Art,Link
0,Kaoru Kawano,Dancing Figure (Sagimusume),https://www.wikiart.org/en/kaoru-kawano/dancing-figure-sagimusume-1950
0,Kaoru Kawano,Dancing Figure (Snow Camellia),https://www.wikiart.org/en/kaoru-kawano/dancing-figure-snow-camellia-1950
0,Kaoru Kawano,Doves and Girl,https://www.wikiart.org/en/kaoru-kawano/doves-and-girl-1950
0,Kaoru Kawano,Dream,https://www.wikiart.org/en/kaoru-kawano/dream-1950
0,Kaoru Kawano,Face,https://www.wikiart.org/en/kaoru-kawano/face-1950
0,Kaoru Kawano,Gentle Breeze,https://www.wikiart.org/en/kaoru-kawano/gentle-breeze-1950
0,Kaoru Kawano,Girl Praying,https://www.wikiart.org/en/kaoru-kawano/girl-praying-1950
0,Kaoru Kawano,Harmony,https://www.wikiart.org/en/kaoru-kawano/harmony-1950
0,Kaoru Kawano,Hugging Bird,https://www.wikiart.org/en/kaoru-kawano/hugging-bird-1950
0,Kaoru Kawano,Kokeshi Doll,https://www.wikiart.org/en/kaoru-kawano/kokeshi-doll-1950
0,Kaoru Kawano,Little Flora,https://www.wikiart.org/en/kaoru-kawano/little-flora-1950
0,Kaoru Kawano,Long Necks,https://www.wikiart.org/en/kaoru-kawano/long-necks-1950
0,Kaoru Kawano,May,https://www.wikiart.org/en/kaoru-kawano/may-1950
0,Kaoru Kawano,Mystery,https://www.wikiart.org/en/kaoru-kawano/mystery-1950
0,Kaoru Kawano,Night Perfume,https://www.wikiart.org/en/kaoru-kawano/night-perfume-1950
0,Kaoru Kawano,Quiet Couple (Oshidori),https://www.wikiart.org/en/kaoru-kawano/quiet-couple-oshidori-1950
0,Kaoru Kawano,Red Candle,https://www.wikiart.org/en/kaoru-kawano/red-candle-1950
0,Kaoru Kawano,Small Birds (B),https://www.wikiart.org/en/kaoru-kawano/small-bird-b-1950
0,Kaoru Kawano,Small Birds,https://www.wikiart.org/en/kaoru-kawano/small-birds-1950
0,Kaoru Kawano,Tancho (Japanese crane),https://www.wikiart.org/en/kaoru-kawano/tancho-japanese-crane-1950
0,Kaoru Kawano,The Big Owl,https://www.wikiart.org/en/kaoru-kawano/the-big-owl-1950
0,Kaoru Kawano,Three Eyes,https://www.wikiart.org/en/kaoru-kawano/three-eyes-1950
0,Kaoru Kawano,Two Girls,https://www.wikiart.org/en/kaoru-kawano/two-girls-1950
0,Kaoru Kawano,Two Kittens,https://www.wikiart.org/en/kaoru-kawano/two-kittens-1950
0,Kaoru Kawano,Winter Mansion,https://www.wikiart.org/en/kaoru-kawano/winter-mansion-1950
0,Kaoru Kawano,Woodpeckers,https://www.wikiart.org/en/kaoru-kawano/woodpeckers-1950
0,Kaoru Kawano,Yellow Canary,https://www.wikiart.org/en/kaoru-kawano/yellow-canary-1950
0,Kaoru Kawano,Child and Mask,https://www.wikiart.org/en/kaoru-kawano/child-and-mask-1955
0,Kaoru Kawano,Figure with Eyes Closed,https://www.wikiart.org/en/kaoru-kawano/figure-with-eyes-closed-1955
0,Kaoru Kawano,Camellia (D),https://www.wikiart.org/en/kaoru-kawano/camellia-d-1959
0,Kaoru Kawano,Camellia (I),https://www.wikiart.org/en/kaoru-kawano/camellia-i-1959
0,Kaoru Kawano,Cross,https://www.wikiart.org/en/kaoru-kawano/cross-1959
0,Kaoru Kawano,Quiet Couple,https://www.wikiart.org/en/kaoru-kawano/quiet-couple-1959
0,Kaoru Kawano,Dancing Figure (Kamuro),https://www.wikiart.org/en/kaoru-kawano/dancing-figure-kamuro-1960
0,Kaoru Kawano,Dancing Figure (Taki),https://www.wikiart.org/en/kaoru-kawano/dancing-figure-taki-1960
0,Kaoru Kawano,Fan,https://www.wikiart.org/en/kaoru-kawano/fan-1960
0,Kaoru Kawano,Girl in Shell,https://www.wikiart.org/en/kaoru-kawano/girl-in-shell-1960
0,Kaoru Kawano,Girl Relaxing (Fish),https://www.wikiart.org/en/kaoru-kawano/girl-relaxing-1960
0,Kaoru Kawano,Owl,https://www.wikiart.org/en/kaoru-kawano/owl-1960
0,Kaoru Kawano,Tree Girl with Woodpeckers,https://www.wikiart.org/en/kaoru-kawano/tree-girl-with-woodpeckers-1960
0,Kaoru Kawano,Twilight (D),https://www.wikiart.org/en/kaoru-kawano/twilight-d-1960
0,Joaquim Rodrigo,C7,https://www.wikiart.org/en/joaquim-rodrigo/c7-1953
0,Joaquim Rodrigo,C9,https://www.wikiart.org/en/joaquim-rodrigo/c9-1954
0,Joaquim Rodrigo,A Estação,https://www.wikiart.org/en/joaquim-rodrigo/a-esta-o-1961
0,Joaquim Rodrigo,Muro - Nuvem Verde,https://www.wikiart.org/en/joaquim-rodrigo/muro-nuvem-verde-1961
0,Joaquim Rodrigo,Pesadelo,https://www.wikiart.org/en/joaquim-rodrigo/pesadelo-1961
0,Joaquim Rodrigo,S.M.,https://www.wikiart.org/en/joaquim-rodrigo/s-m-1961
0,Joaquim Rodrigo,Kultur,https://www.wikiart.org/en/joaquim-rodrigo/kultur-1962
0,Joaquim Rodrigo,Vallauris-Perthus,https://www.wikiart.org/en/joaquim-rodrigo/vallauris-perthus-1969
0,Joaquim Rodrigo,Alassio - Nice,https://www.wikiart.org/en/joaquim-rodrigo/alassio-nice-1971
0,Joaquim Rodrigo,Paris - S. Sebastien 3,https://www.wikiart.org/en/joaquim-rodrigo/paris-s-sebastien-3-1974
0,Joaquim Rodrigo,Badajoz - Aluenda,https://www.wikiart.org/en/joaquim-rodrigo/badajoz-aluenda-1975
0,Joaquim Rodrigo,Aluenda- Tordesilhas,https://www.wikiart.org/en/joaquim-rodrigo/aluenda-tordesilhas-1976
0,Joaquim Rodrigo,Praia do Vau,https://www.wikiart.org/en/joaquim-rodrigo/praia-do-vau-1982
0,Joaquim Rodrigo,A Rua II,https://www.wikiart.org/en/joaquim-rodrigo/a-rua-ii-1988
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-1991
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-1
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-2
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-3
0,Joaquim Rodrigo,Sem título,https://www.wikiart.org/en/joaquim-rodrigo/sem-t-tulo-4
0,Joaquim Rodrigo,Sereia,https://www.wikiart.org/en/joaquim-rodrigo/sereia
0,Joaquim Rodrigo,unknown title,https://www.wikiart.org/en/joaquim-rodrigo/unknown-title
0,Firmin Baes,The piano lesson,https://www.wikiart.org/en/firmin-baes/the-piano-lesson-1899
0,Firmin Baes,The Death of Ypres,https://www.wikiart.org/en/firmin-baes/the-death-of-ypres-1915
0,Firmin Baes,Portrait of Arthur Martin,https://www.wikiart.org/en/firmin-baes/portrait-of-arthur-martin-1934
0,Firmin Baes,A Breton woman,https://www.wikiart.org/en/firmin-baes/a-breton-woman
0,Firmin Baes,Baroness de Mevius (detail),https://www.wikiart.org/en/firmin-baes/baroness-de-mevius-detail
0,Firmin Baes,Lady in Gold,https://www.wikiart.org/en/firmin-baes/lady-in-gold
0,Firmin Baes,Motherhood,https://www.wikiart.org/en/firmin-baes/motherhood
0,Firmin Baes,Sheaves of corn,https://www.wikiart.org/en/firmin-baes/sheaves-of-corn
0,Firmin Baes,Sunny farm,https://www.wikiart.org/en/firmin-baes/sunny-farm
0,Firmin Baes,Sunny terrace,https://www.wikiart.org/en/firmin-baes/sunny-terrace
0,Firmin Baes,Sweet Dreams,https://www.wikiart.org/en/firmin-baes/sweet-dreams
0,Firmin Baes,The Sea,https://www.wikiart.org/en/firmin-baes/the-sea
0,Gerardo Dottori,Gli amanti,https://www.wikiart.org/en/gerardo-dottori/gli-amanti-1907
0,Gerardo Dottori,Explosion of Red on Green,https://www.wikiart.org/en/gerardo-dottori/explosion-of-red-on-green-1910
0,Gerardo Dottori,Ritmi astrali,https://www.wikiart.org/en/gerardo-dottori/ritmi-astrali-1916
0,Gerardo Dottori,Primavera Umbria,https://www.wikiart.org/en/gerardo-dottori/primavera-umbria-1923
0,Gerardo Dottori,il Trittico della Velocità: Il Corsa,https://www.wikiart.org/en/gerardo-dottori/il-trittico-della-velocit-il-corsa-1927
0,Gerardo Dottori,il Trittico della Velocità: Il Via,https://www.wikiart.org/en/gerardo-dottori/il-trittico-della-velocit-il-via-1927
0,Gerardo Dottori,il Trittico della Velocità: L'Arrivo,https://www.wikiart.org/en/gerardo-dottori/il-trittico-della-velocit-l-arrivo-1927
0,Gerardo Dottori,Autoritratto,https://www.wikiart.org/en/gerardo-dottori/autoritratto-1928
0,Gerardo Dottori,Crucifixion,https://www.wikiart.org/en/gerardo-dottori/crucifixion-1928
0,Gerardo Dottori,Forme ascenzionali (o Forze ascenzionali),https://www.wikiart.org/en/gerardo-dottori/forme-ascenzionali-o-forze-ascenzionali-1930
0,Gerardo Dottori,Volo su paese (o Studio per A 300 Km sulla città),https://www.wikiart.org/en/gerardo-dottori/volo-su-paese-o-studio-per-a-300-km-sulla-citt-1930
0,Gerardo Dottori,The Miracle of Light While Flying,https://www.wikiart.org/en/gerardo-dottori/the-miracle-of-light-while-flying-1931
0,Gerardo Dottori,Aurora Volando,https://www.wikiart.org/en/gerardo-dottori/aurora-volando-1933
0,Gerardo Dottori,Armonie di forme contrarie,https://www.wikiart.org/en/gerardo-dottori/armonie-di-forme-contrarie-1935
0,Gerardo Dottori,Aurora sul Golfo,https://www.wikiart.org/en/gerardo-dottori/aurora-sul-golfo-1935
0,Gerardo Dottori,Paesaggio Aereo,https://www.wikiart.org/en/gerardo-dottori/paesaggio-aereo-1936
0,Gerardo Dottori,Lago umbro,https://www.wikiart.org/en/gerardo-dottori/lago-umbro-1942
0,Gerardo Dottori,Lago-alba,https://www.wikiart.org/en/gerardo-dottori/lago-alba-1942
0,Gerardo Dottori,Umbria primavera,https://www.wikiart.org/en/gerardo-dottori/umbria-primavera-1945
0,Gerardo Dottori,Umbria vergine,https://www.wikiart.org/en/gerardo-dottori/umbria-vergine-1949
0,Bela Czobel,Self-Portrait,https://www.wikiart.org/en/bela-czobel/self-portrait-1903
0,Bela Czobel,Girl by the Window with Flower,https://www.wikiart.org/en/bela-czobel/girl-by-the-window-with-flower-1904
0,Bela Czobel,Sitting Peasant,https://www.wikiart.org/en/bela-czobel/sitting-peasant-1904
0,Bela Czobel,Girl before a Bed,https://www.wikiart.org/en/bela-czobel/girl-before-a-bed-1905
0,Bela Czobel,Man with Straw Hat,https://www.wikiart.org/en/bela-czobel/man-with-straw-hat-1906
0,Bela Czobel,Painters Outdoor,https://www.wikiart.org/en/bela-czobel/painters-outdoor-1906
0,Bela Czobel,Boy Holding a Ball,https://www.wikiart.org/en/bela-czobel/boy-holding-a-ball-1916
0,Bela Czobel,The Priest at Bergen,https://www.wikiart.org/en/bela-czobel/the-priest-at-bergen-1918
0,Bela Czobel,Vase on a Chair (Italian Jar),https://www.wikiart.org/en/bela-czobel/vase-on-a-chair-italian-jar-1918
0,Bela Czobel,Street in Berlin,https://www.wikiart.org/en/bela-czobel/street-in-berlin-1920
0,Bela Czobel,In the Atelier,https://www.wikiart.org/en/bela-czobel/in-the-atelier-1922
0,Bela Czobel,Reclining Woman,https://www.wikiart.org/en/bela-czobel/reclining-woman-1922
0,Bela Czobel,Bank of the Seine in Paris,https://www.wikiart.org/en/bela-czobel/bank-of-the-seine-in-paris-1925
0,Bela Czobel,Nude with Red Turban,https://www.wikiart.org/en/bela-czobel/nude-with-red-turban-1926
0,Bela Czobel,Mask and Mandolin,https://www.wikiart.org/en/bela-czobel/mask-and-mandolin-1928
0,Bela Czobel,Large Still-life with Fruits,https://www.wikiart.org/en/bela-czobel/large-still-life-with-fruits-1929
0,Bela Czobel,Masks,https://www.wikiart.org/en/bela-czobel/masks-1929
0,Bela Czobel,Still-life with Fruits,https://www.wikiart.org/en/bela-czobel/still-life-with-fruits-1929
0,Bela Czobel,Coastal View with Barges,https://www.wikiart.org/en/bela-czobel/coastal-view-with-barges-1930
0,Bela Czobel,Muse,https://www.wikiart.org/en/bela-czobel/muse-1930
0,Bela Czobel,Girl with Red Shawl,https://www.wikiart.org/en/bela-czobel/girl-with-red-shawl-1934
0,Bela Czobel,Street in Southern France,https://www.wikiart.org/en/bela-czobel/street-in-southern-france-1935
0,Bela Czobel,Madonna,https://www.wikiart.org/en/bela-czobel/madonna-1937
0,Bela Czobel,View of a Street at Hatvan,https://www.wikiart.org/en/bela-czobel/view-of-a-street-at-hatvan-1937
0,Bela Czobel,Still-life in Yellow,https://www.wikiart.org/en/bela-czobel/still-life-in-yellow-1960
0,Bela Czobel,Szentendre,https://www.wikiart.org/en/bela-czobel/szentendre-1964
0,Bela Czobel,Venus of Szentendre,https://www.wikiart.org/en/bela-czobel/venus-of-szentendre-1968
0,Bela Czobel,In the Garden,https://www.wikiart.org/en/bela-czobel/in-the-garden
0,Bela Czobel,Still-life with Oranges,https://www.wikiart.org/en/bela-czobel/still-life-with-oranges
0,Bela Czobel,Szentendre with the Danube,https://www.wikiart.org/en/bela-czobel/szentendre-with-the-danube
0,William Congdon,The Black City I (New York),https://www.wikiart.org/en/william-congdon/the-black-city-i-new-york-1949
0,William Congdon,"Naples, Church",https://www.wikiart.org/en/william-congdon/naples-church-1950
0,William Congdon,"Canal, Venice (Venice from the Giudecca)",https://www.wikiart.org/en/william-congdon/canal-venice-venice-from-the-giudecca-1952
0,William Congdon,Istanbul No.2,https://www.wikiart.org/en/william-congdon/istanbul-no-2-1953
0,William Congdon,"India, Temples No.1 (Sri Ranganathaswamy Temple, Tiruchirapalli)",https://www.wikiart.org/en/william-congdon/india-temples-no-1-sri-ranganathaswamy-temple-tiruchirapalli-1954
0,William Congdon,"India, Temples No.2 (Sri Ranganathaswamy Temple, Tiruchirapalli)",https://www.wikiart.org/en/william-congdon/india-temples-no-2-sri-ranganathaswamy-temple-tiruchirapalli-1954
0,William Congdon,Harbor Scene,https://www.wikiart.org/en/william-congdon/harbor-scene-1955
0,William Congdon,Notre Dame,https://www.wikiart.org/en/william-congdon/notre-dame-1955
0,William Congdon,Positano No.6 (Night),https://www.wikiart.org/en/william-congdon/positano-no-6-night-1956
0,William Congdon,Guatemala No.7 (Dying Vulture),https://www.wikiart.org/en/william-congdon/guatemala-no-7-dying-vulture-1957
0,William Congdon,Piazza San Marco No.25 (White Piazza),https://www.wikiart.org/en/william-congdon/piazza-san-marco-no-25-white-piazza-1957
0,William Congdon,Piazza San Marco No.5,https://www.wikiart.org/en/william-congdon/piazza-san-marco-no-5-1958
0,William Congdon,Cambodia No. 1,https://www.wikiart.org/en/william-congdon/cambodia-no-1-1960
0,William Congdon,Subiaco,https://www.wikiart.org/en/william-congdon/subiaco-1963
0,William Congdon,"Luna 7, Subiaco",https://www.wikiart.org/en/william-congdon/luna-7-subiaco-1967
0,William Collins,A Country Kitchen,https://www.wikiart.org/en/william-collins/a-country-kitchen-1811
0,William Collins,Children Playing with Puppies,https://www.wikiart.org/en/william-collins/children-playing-with-puppies-1812
0,William Collins,The Sale of the Pet Calf,https://www.wikiart.org/en/william-collins/the-sale-of-the-pet-calf-1812
0,William Collins,The Pet Lamb,https://www.wikiart.org/en/william-collins/the-pet-lamb-1813
0,William Collins,The Sale of the Pet Lamb,https://www.wikiart.org/en/william-collins/the-sale-of-the-pet-lamb-1813
0,William Collins,"Shrimp Boys at Cromer, Norfolk",https://www.wikiart.org/en/william-collins/shrimp-boys-at-cromer-norfolk-1815
0,William Collins,The Reluctant Departure,https://www.wikiart.org/en/william-collins/the-reluctant-departure-1815
0,William Collins,The Kitten Deceived,https://www.wikiart.org/en/william-collins/the-kitten-deceived-1816
0,William Collins,Young Anglers,https://www.wikiart.org/en/william-collins/young-anglers-1820
0,William Collins,"Borrowdale, Cumbria",https://www.wikiart.org/en/william-collins/borrowdale-cumbria-1821
0,William Collins,"Borrowdale, Cumberland, with Children Playing by the Banks of a Brook",https://www.wikiart.org/en/william-collins/borrowdale-cumberland-with-children-playing-by-the-banks-of-a-brook-1823
0,William Collins,Boys Fishing,https://www.wikiart.org/en/william-collins/boys-fishing-1824
0,William Collins,The Cherry Seller,https://www.wikiart.org/en/william-collins/the-cherry-seller-1824
0,William Collins,The Cottage Door,https://www.wikiart.org/en/william-collins/the-cottage-door-1825
0,William Collins,Prawn Fishing,https://www.wikiart.org/en/william-collins/prawn-fishing-1828
0,William Collins,Fisherwomen on the Coast near Boulogne,https://www.wikiart.org/en/william-collins/fisherwomen-on-the-coast-near-boulogne-1830
0,William Collins,The Nutting Party,https://www.wikiart.org/en/william-collins/the-nutting-party-1831
0,William Collins,"The Reform Club Banquet, Edinburgh",https://www.wikiart.org/en/william-collins/the-reform-club-banquet-edinburgh-1832
0,William Collins,Returning from the Haunts of the Seafowl,https://www.wikiart.org/en/william-collins/returning-from-the-haunts-of-the-seafowl-1833
0,William Collins,Rustic Civility,https://www.wikiart.org/en/william-collins/rustic-civility-1833
0,William Collins,Barmouth Sands,https://www.wikiart.org/en/william-collins/barmouth-sands-1835
0,William Collins,The Mariner's Widow,https://www.wikiart.org/en/william-collins/the-mariner-s-widow-1835
0,William Collins,The Stray Kitten,https://www.wikiart.org/en/william-collins/the-stray-kitten-1835
0,William Collins,"Bayham Abbey, near Tunbridge Wells",https://www.wikiart.org/en/william-collins/bayham-abbey-near-tunbridge-wells-1836
0,William Collins,Coast Scene,https://www.wikiart.org/en/william-collins/coast-scene-1839
0,William Collins,Sorrento. Bay of Naples,https://www.wikiart.org/en/william-collins/sorrento-bay-of-naples-1841
0,William Collins,"The Villa d'Este, Tivoli",https://www.wikiart.org/en/william-collins/the-villa-d-este-tivoli-1842
0,William Collins,"View of Sir David Wilkie's House in Vicarage Place, Kensington",https://www.wikiart.org/en/william-collins/view-of-sir-david-wilkie-s-house-in-vicarage-place-kensington-1842
0,William Collins,"The Caves of Ulysses at Sorrento, Naples",https://www.wikiart.org/en/william-collins/the-caves-of-ulysses-at-sorrento-naples-1843
0,William Collins,Welsh Peasants Returning from Market; Scene near Barmouth,https://www.wikiart.org/en/william-collins/welsh-peasants-returning-from-market-scene-near-barmouth-1843
0,William Collins,"Seaford, Sussex",https://www.wikiart.org/en/william-collins/seaford-sussex-1844
0,William Collins,The World (The Cloister),https://www.wikiart.org/en/william-collins/the-world-the-cloister-1844
0,William Collins,Early Morning - Cromer,https://www.wikiart.org/en/william-collins/early-morning-cromer-1846
0,William Collins,"Hall Sands, Devonshire",https://www.wikiart.org/en/william-collins/hall-sands-devonshire-1846
0,William Collins,Happy as a King,https://www.wikiart.org/en/william-collins/happy-as-a-king-1860
0,William Collins,Spinning Girl of Sorrento,https://www.wikiart.org/en/william-collins/spinning-girl-of-sorrento-1862
0,William Collins,Sunday Morning,https://www.wikiart.org/en/william-collins/sunday-morning-1863
0,William Collins,A Woodland Glade with Figures,https://www.wikiart.org/en/william-collins/a-woodland-glade-with-figures
0,William Collins,At the Cottage Gate,https://www.wikiart.org/en/william-collins/at-the-cottage-gate
0,William Collins,Beach Scene,https://www.wikiart.org/en/william-collins/beach-scene
0,William Collins,"Beach, Boys Sailing a Toy Boat",https://www.wikiart.org/en/william-collins/beach-boys-sailing-a-toy-boat
0,William Collins,Children Gathering Seaweed,https://www.wikiart.org/en/william-collins/children-gathering-seaweed
0,William Collins,Coast Scene with Figures,https://www.wikiart.org/en/william-collins/coast-scene-with-figures
0,William Collins,Cottage Hospitality,https://www.wikiart.org/en/william-collins/cottage-hospitality
0,William Collins,"Cromer Sands, Norfolk",https://www.wikiart.org/en/william-collins/cromer-sands-norfolk
0,William Collins,Crossing the Bridge,https://www.wikiart.org/en/william-collins/crossing-the-bridge
0,William Collins,Dedham Ferry,https://www.wikiart.org/en/william-collins/dedham-ferry
0,William Collins,Eel Pots,https://www.wikiart.org/en/william-collins/eel-pots
0,William Collins,English Cottage Scene,https://www.wikiart.org/en/william-collins/english-cottage-scene
0,William Collins,Figures on the Seashore,https://www.wikiart.org/en/william-collins/figures-on-the-seashore
0,William Collins,Girl Mending Nets,https://www.wikiart.org/en/william-collins/girl-mending-nets
0,William Collins,Harvest Time,https://www.wikiart.org/en/william-collins/harvest-time
0,William Collins,"Hastings, East Sussex",https://www.wikiart.org/en/william-collins/hastings-east-sussex
0,William Collins,Landscape with Cattle,https://www.wikiart.org/en/william-collins/landscape-with-cattle
0,William Collins,Landscape with Three Figures,https://www.wikiart.org/en/william-collins/landscape-with-three-figures
